ID_PROJETO	NUM_PROCESSO	TITULO	CLASSIFICACAO	AVALIACAO	DT_REGISTRO	DT_INICIAL	DT_CONCLUSAO	VL_PREVISTO	DT_ULTIMA_AVAL	SITUACAO	RESPONSAVEL	NOME	DEPTO	NOME_DEPTO	PALAVRAS_CHAVES	FUNDACAO_APOIO	SUPERVISOR_FINANCEIRO	EVENTO	TIPO_PUBLICO_ALVO	PUBLICO_ALVO	PUBLICO_ENVOLVIDO	CENTRO	PAGA_BOLSA										
21908	19053	Dom Quixote - Assessoria Andante	Extens„o	Avaliado	19/05/2006	19/05/2006	19/12/2006		05/02/2007	ConcluÌdo/Publicado	2228237 - JOELIRIA VEY DE CASTRO	JOELIRIA VEY DE CASTRO	06.34.00.00.0.0	DEPTO. DIREITO		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral			06.00.00.00.0.0 - CENTRO DE CI NCIAS SOCIAIS E HUMANAS - CCSH	N„o paga nenhum tipo de bolsa							
24633	21386	VII SIMP”SIO DE DIREITO AGR¡RIO E AMBIENTAL	Extens„o	Avaliado	17/09/2007	01/05/2007	30/11/2007		16/03/2011	ConcluÌdo/Publicado	6382544 - JOSE FERNANDO LUTZ COELHO	JOSE FERNANDO LUTZ COELHO	06.34.00.00.0.0	DEPTO. DIREITO		 	 		N„o necessita contratar fundaÁ„o	6382544 - JOSE FERNANDO LUTZ COELHO	N„o se aplica	Geral			06.00.00.00.0.0 - CENTRO DE CI NCIAS SOCIAIS E HUMANAS - CCSH	N„o paga nenhum tipo de bolsa							
11278	10631	1å SEMINARIO JURIDICO DO DIREITO AGRARIO	Extens„o	Avaliado	11/04/1999	01/04/2001	30/06/2001	0		ConcluÌdo/Publicado	6382544 - JOSE FERNANDO LUTZ COELHO	JOSE FERNANDO LUTZ COELHO	06.34.00.00.0.0	DEPTO. DIREITO		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	0	0	06.00.00.00.0.0 - CENTRO DE CI NCIAS SOCIAIS E HUMANAS - CCSH	N„o paga nenhum tipo de bolsa							
14265	13657	2å SIMPOSIO ESTADUAL DE DIREITO AGRARIO	Extens„o	Avaliado	03/12/1999	29/11/2002	30/11/2002	0		ConcluÌdo/Publicado	6382544 - JOSE FERNANDO LUTZ COELHO	JOSE FERNANDO LUTZ COELHO	06.34.00.00.0.0	DEPTO. DIREITO		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	0	0	06.00.00.00.0.0 - CENTRO DE CI NCIAS SOCIAIS E HUMANAS - CCSH	N„o paga nenhum tipo de bolsa							
11530	10895	DIREITO NA ESCOLA	Extens„o	Avaliado fora do prazo	27/04/1999	01/05/2001	31/12/2003	0	02/06/2004	ConcluÌdo/Publicado	6382544 - JOSE FERNANDO LUTZ COELHO	JOSE FERNANDO LUTZ COELHO	06.34.00.00.0.0	DEPTO. DIREITO		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	0	0	06.00.00.00.0.0 - CENTRO DE CI NCIAS SOCIAIS E HUMANAS - CCSH	N„o paga nenhum tipo de bolsa							
17392	14923	III - SIMP”SIO ESTADUAL DE DIREITO AGR¡RIO	Extens„o	Avaliado fora do prazo	22/09/2003	22/09/2003	31/12/2003		02/06/2004	ConcluÌdo/Publicado	6382544 - JOSE FERNANDO LUTZ COELHO	JOSE FERNANDO LUTZ COELHO	06.34.00.00.0.0	DEPTO. DIREITO		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral			06.00.00.00.0.0 - CENTRO DE CI NCIAS SOCIAIS E HUMANAS - CCSH	N„o paga nenhum tipo de bolsa							
19229	16748	IV SIMP”SIO ESTADUAL DE DIREITO AGR¡RIO	Extens„o	Avaliado	12/11/2004	22/10/2004	23/10/2004		19/04/2011	ConcluÌdo/Publicado	6382544 - JOSE FERNANDO LUTZ COELHO	JOSE FERNANDO LUTZ COELHO	06.34.00.00.0.0	DEPTO. DIREITO		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral			06.00.00.00.0.0 - CENTRO DE CI NCIAS SOCIAIS E HUMANAS - CCSH	N„o paga nenhum tipo de bolsa							
22378	19476	VI SimpÛsio de Direito Agr·rio	Extens„o	Avaliado	04/08/2006	01/05/2006	30/11/2006	16700	16/03/2011	ConcluÌdo/Publicado	6382544 - JOSE FERNANDO LUTZ COELHO	JOSE FERNANDO LUTZ COELHO	06.34.00.00.0.0	DEPTO. DIREITO		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	3∫ grau			06.00.00.00.0.0 - CENTRO DE CI NCIAS SOCIAIS E HUMANAS - CCSH	N„o paga nenhum tipo de bolsa							
20964	18252	V SIMP”SIO ESTADUAL DE DIREITO AGR¡RIO	Extens„o	Avaliado	30/09/2005	30/09/2005	30/11/2005		29/04/2011	ConcluÌdo/Publicado	6382544 - JOSE FERNANDO LUTZ COELHO	JOSE FERNANDO LUTZ COELHO	06.34.00.00.0.0	DEPTO. DIREITO	simpÛsio	 direito agr·rio	 ambiental		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	600	600	06.00.00.00.0.0 - CENTRO DE CI NCIAS SOCIAIS E HUMANAS - CCSH	N„o paga nenhum tipo de bolsa							
20939	18228	I FÛrum Urbano de Santa Maria	Extens„o	Avaliado	16/09/2005	17/09/2005	17/12/2005		06/02/2007	Cancelado	2220772 - JOSE LUIZ DE MOURA FILHO	JOSE LUIZ DE MOURA FILHO	06.34.00.00.0.0	DEPTO. DIREITO		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral			06.00.00.00.0.0 - CENTRO DE CI NCIAS SOCIAIS E HUMANAS - CCSH	N„o paga nenhum tipo de bolsa							
20933	18226	"N˙cleo de InteraÁ„o JurÌdica Comunit·ria (NIJuC) - ""Direito no Lixo"""	Extens„o	Avaliado	14/09/2005	15/09/2005	31/12/2006	2748	06/02/2007	ConcluÌdo/Publicado	2220772 - JOSE LUIZ DE MOURA FILHO	JOSE LUIZ DE MOURA FILHO	06.34.00.00.0.0	DEPTO. DIREITO		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral			06.00.00.00.0.0 - CENTRO DE CI NCIAS SOCIAIS E HUMANAS - CCSH	N„o paga nenhum tipo de bolsa							
19230	16749	IV SEMANA ACAD MICA DO DIREITO	Extens„o	Avaliado	12/11/2004	01/08/2004	30/11/2004		07/04/2005	ConcluÌdo/Publicado	381061 - LILIA MANJON DA CUNHA	LILIA MANJON DA CUNHA	06.34.00.00.0.0	DEPTO. DIREITO		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral			06.00.00.00.0.0 - CENTRO DE CI NCIAS SOCIAIS E HUMANAS - CCSH	N„o paga nenhum tipo de bolsa							
19232	16751	PROJETP DE INTERA«√O JURÕDICA COMUNIT¡RIA	Extens„o	Avaliado	12/11/2004	01/03/2004	31/12/2004		07/04/2005	ConcluÌdo/Publicado	381061 - LILIA MANJON DA CUNHA	LILIA MANJON DA CUNHA	06.34.00.00.0.0	DEPTO. DIREITO		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral			06.00.00.00.0.0 - CENTRO DE CI NCIAS SOCIAIS E HUMANAS - CCSH	N„o paga nenhum tipo de bolsa							
22824	19853	XI Encontro de Decanos das Faculdades de Direito do Grupo de MontevidÈu/AUGM	Extens„o	Avaliado	18/12/2006	18/12/2006	31/07/2007		04/12/2013	Cancelado	381061 - LILIA MANJON DA CUNHA	LILIA MANJON DA CUNHA	06.34.00.00.0.0	DEPTO. DIREITO		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral			06.00.00.00.0.0 - CENTRO DE CI NCIAS SOCIAIS E HUMANAS - CCSH	N„o paga nenhum tipo de bolsa							
11516	10882	AS CONSEQUENCIAS JURIDICAS ADVINDAS DO USO DA BIOTECNOLOGIA NA AGROPECUA- RIA GAUCHA.	Extens„o	Avaliado	27/04/1999	01/04/2001	31/12/2001	0		ConcluÌdo/Publicado	379366 - LUIZ ERNANI BONESSO DE ARAUJO	LUIZ ERNANI BONESSO DE ARAUJO	06.34.00.00.0.0	DEPTO. DIREITO		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	0	0	06.00.00.00.0.0 - CENTRO DE CI NCIAS SOCIAIS E HUMANAS - CCSH	N„o paga nenhum tipo de bolsa							
26869	23283	I Semin·rio Nacional de Grupos de Pesquisa em Direito Ambiental																															
III SimpÛsio Dano Ambiental na Sociedade de Risco																																	
Ecologia e Novas Tecnologias: Perspectivas da Sustentabilidade e do Risco Ambiental	Extens„o	Avaliado	16/09/2008	01/05/2008	19/12/2008	25150	29/12/2008	ConcluÌdo/Publicado	379366 - LUIZ ERNANI BONESSO DE ARAUJO	LUIZ ERNANI BONESSO DE ARAUJO	06.34.00.00.0.0	DEPTO. DIREITO		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral			06.00.00.00.0.0 - CENTRO DE CI NCIAS SOCIAIS E HUMANAS - CCSH	N„o paga nenhum tipo de bolsa									
20933	18226	"N˙cleo de InteraÁ„o JurÌdica Comunit·ria (NIJuC) - ""Direito no Lixo"""	Extens„o	Avaliado	14/09/2005	15/09/2005	31/12/2006	2748	06/02/2007	ConcluÌdo/Publicado	379366 - LUIZ ERNANI BONESSO DE ARAUJO	LUIZ ERNANI BONESSO DE ARAUJO	06.34.00.00.0.0	DEPTO. DIREITO		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral			06.00.00.00.0.0 - CENTRO DE CI NCIAS SOCIAIS E HUMANAS - CCSH	N„o paga nenhum tipo de bolsa							
18125	15659	TRIBUTOS: SAIBA O QUE VOC  PAGA	Extens„o	Avaliado fora do prazo	15/04/2004	25/03/2004	10/12/2004		10/11/2004	ConcluÌdo/Publicado	2196314 - MARCELO CARLOS ZAMPIERI	MARCELO CARLOS ZAMPIERI	06.34.00.00.0.0	DEPTO. DIREITO		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral			06.00.00.00.0.0 - CENTRO DE CI NCIAS SOCIAIS E HUMANAS - CCSH	N„o paga nenhum tipo de bolsa							
2057	1847	ASSISTENCIA JUDICIARIA A COMUNIDADE.	Extens„o	Avaliado	01/01/1993	01/03/1993	31/12/2004	0	24/01/2012	ConcluÌdo/Publicado	1227028 - MARIA ESTER TOALDO BOPP	MARIA ESTER TOALDO BOPP	06.34.00.00.0.0	DEPTO. DIREITO		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	-31072	0	06.00.00.00.0.0 - CENTRO DE CI NCIAS SOCIAIS E HUMANAS - CCSH	N„o paga nenhum tipo de bolsa							
22389	19485	BUSCANDO NOVOS RUMOS	Extens„o	Avaliado	08/08/2006	01/05/2006	30/05/2007		24/01/2012	Cancelado	1227028 - MARIA ESTER TOALDO BOPP	MARIA ESTER TOALDO BOPP	06.34.00.00.0.0	DEPTO. DIREITO		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral			06.00.00.00.0.0 - CENTRO DE CI NCIAS SOCIAIS E HUMANAS - CCSH	N„o paga nenhum tipo de bolsa							
20939	18228	I FÛrum Urbano de Santa Maria	Extens„o	Avaliado	16/09/2005	17/09/2005	17/12/2005		06/02/2007	Cancelado	1227028 - MARIA ESTER TOALDO BOPP	MARIA ESTER TOALDO BOPP	06.34.00.00.0.0	DEPTO. DIREITO		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral			06.00.00.00.0.0 - CENTRO DE CI NCIAS SOCIAIS E HUMANAS - CCSH	N„o paga nenhum tipo de bolsa							
21801	18955	II CICLO DE PALESTRAS	Extens„o	Avaliado	08/05/2006	08/05/2006	08/12/2006	590	06/02/2007	ConcluÌdo/Publicado	1227028 - MARIA ESTER TOALDO BOPP	MARIA ESTER TOALDO BOPP	06.34.00.00.0.0	DEPTO. DIREITO		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	3∫ grau			06.00.00.00.0.0 - CENTRO DE CI NCIAS SOCIAIS E HUMANAS - CCSH	N„o paga nenhum tipo de bolsa							
27106	23475	II Semin·rio Regional de Direito de FamÌlia de Santa Maria	Extens„o	Avaliado	28/10/2008	01/05/2008	18/12/2008	13800	19/12/2008	ConcluÌdo/Publicado	1227028 - MARIA ESTER TOALDO BOPP	MARIA ESTER TOALDO BOPP	06.34.00.00.0.0	DEPTO. DIREITO		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral			06.00.00.00.0.0 - CENTRO DE CI NCIAS SOCIAIS E HUMANAS - CCSH	N„o paga nenhum tipo de bolsa							
25978	22513	InquÈritos Civis na promortia da defesa da cidadania de Santa Maria: levantamento de dados	 classificaÁ„o e desfecho	Extens„o	Avaliado	11/04/2008	01/04/2008	19/12/2008		29/12/2008	ConcluÌdo/Publicado	1227028 - MARIA ESTER TOALDO BOPP	MARIA ESTER TOALDO BOPP	06.34.00.00.0.0	DEPTO. DIREITO		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral			06.00.00.00.0.0 - CENTRO DE CI NCIAS SOCIAIS E HUMANAS - CCSH	N„o paga nenhum tipo de bolsa						
25979	22514	N˙cleo de Acompanhamento ao Egresso	Extens„o	N„o avaliado no ano corrente	11/04/2008	01/04/2008	31/12/2009			Indeferido	1227028 - MARIA ESTER TOALDO BOPP	MARIA ESTER TOALDO BOPP	06.34.00.00.0.0	DEPTO. DIREITO		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	3∫ grau			06.00.00.00.0.0 - CENTRO DE CI NCIAS SOCIAIS E HUMANAS - CCSH	N„o paga nenhum tipo de bolsa							
21793	18948	ORGANIZA«√O E MANUTEN«√O DO N⁄CLEO DE PESQUISA DO CURSO DE DIREITO DA UFSM	Extens„o	N„o avaliado no ano corrente	05/05/2006	05/05/2006	05/12/2006	1100		Indeferido	1227028 - MARIA ESTER TOALDO BOPP	MARIA ESTER TOALDO BOPP	06.34.00.00.0.0	DEPTO. DIREITO		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	3∫ grau			06.00.00.00.0.0 - CENTRO DE CI NCIAS SOCIAIS E HUMANAS - CCSH	N„o paga nenhum tipo de bolsa							
22105	19227	Projeto de organizaÁ„o	 manutenÁ„o e disponibilizaÁ„o do acervo de monografias do Curso de Direito da UFSM	Extens„o	Avaliado	16/06/2006	16/06/2006	16/01/2007	1100	06/02/2007	ConcluÌdo/Publicado	1227028 - MARIA ESTER TOALDO BOPP	MARIA ESTER TOALDO BOPP	06.34.00.00.0.0	DEPTO. DIREITO		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral			06.00.00.00.0.0 - CENTRO DE CI NCIAS SOCIAIS E HUMANAS - CCSH	N„o paga nenhum tipo de bolsa						
20579	20662	RecepÁ„o social e integrada de calouros: uma mudanÁa na imagem institucional da UFSM	Extens„o	Avaliado	24/06/2005	04/01/2005	10/03/2005		24/01/2012	ConcluÌdo/Publicado	1227028 - MARIA ESTER TOALDO BOPP	MARIA ESTER TOALDO BOPP	06.34.00.00.0.0	DEPTO. DIREITO		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral			06.00.00.00.0.0 - CENTRO DE CI NCIAS SOCIAIS E HUMANAS - CCSH	N„o paga nenhum tipo de bolsa							
21789	18945	REVISTA ELETR‘NICA DO CURSO DE DIREITO DA UFSM	Extens„o	Avaliado	05/05/2006	05/05/2006	31/12/2010	700	16/03/2011	ConcluÌdo/Publicado	1227028 - MARIA ESTER TOALDO BOPP	MARIA ESTER TOALDO BOPP	06.34.00.00.0.0	DEPTO. DIREITO		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral			06.00.00.00.0.0 - CENTRO DE CI NCIAS SOCIAIS E HUMANAS - CCSH	N„o paga nenhum tipo de bolsa							
22709	19949	Semin·rio Regional de Direito de FamÌlia	Extens„o	Avaliado	21/11/2006	21/06/2006	30/11/2007		24/01/2012	ConcluÌdo/Publicado	1227028 - MARIA ESTER TOALDO BOPP	MARIA ESTER TOALDO BOPP	06.34.00.00.0.0	DEPTO. DIREITO		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral			06.00.00.00.0.0 - CENTRO DE CI NCIAS SOCIAIS E HUMANAS - CCSH	N„o paga nenhum tipo de bolsa							
21300	18531	SimpÛsio CÈlulas-Tronco e TransgÍnicos: BiosseguranÁa em lei	Extens„o	Avaliado	31/01/2006	01/03/2005	30/04/2005		06/02/2007	ConcluÌdo/Publicado	1227028 - MARIA ESTER TOALDO BOPP	MARIA ESTER TOALDO BOPP	06.34.00.00.0.0	DEPTO. DIREITO		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	3∫ grau			06.00.00.00.0.0 - CENTRO DE CI NCIAS SOCIAIS E HUMANAS - CCSH	N„o paga nenhum tipo de bolsa							
22360	19539	V SEMANA ACAD MICA DO CURSO DE DIREITO	Extens„o	Avaliado	28/07/2006	01/02/2006	31/07/2006	4500	2	24/01/2012	ConcluÌdo/Publicado	1227028 - MARIA ESTER TOALDO BOPP	MARIA ESTER TOALDO BOPP	06.34.00.00.0.0	DEPTO. DIREITO		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral			06.00.00.00.0.0 - CENTRO DE CI NCIAS SOCIAIS E HUMANAS - CCSH	N„o paga nenhum tipo de bolsa						
26963	23359	VII Semana AcadÍmica do Direito/UFSM																															
Do individualismo ao transindividualismo nas relaÁıes jurÌdicas: a construÁ„o de um novo paradigma na ConstituiÁ„o de 1988																																	
	Extens„o	Avaliado	01/10/2008	01/03/2008	18/12/2008	10836	44	19/12/2008	ConcluÌdo/Publicado	1227028 - MARIA ESTER TOALDO BOPP	MARIA ESTER TOALDO BOPP	06.34.00.00.0.0	DEPTO. DIREITO		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral			06.00.00.00.0.0 - CENTRO DE CI NCIAS SOCIAIS E HUMANAS - CCSH	N„o paga nenhum tipo de bolsa								
26964	23360	Projeto de Acompanhamento ao Egresso	Extens„o	Avaliado	01/10/2008	01/03/2008	31/12/2010		16/03/2011	ConcluÌdo/Publicado	1227028 - MARIA ESTER TOALDO BOPP	MARIA ESTER TOALDO BOPP	06.34.00.00.0.0	DEPTO. DIREITO		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	3∫ grau			06.00.00.00.0.0 - CENTRO DE CI NCIAS SOCIAIS E HUMANAS - CCSH	Paga bolsa de IniciaÁ„o CientÌfica							
2216	1990	ASSISTENCIA JUDICIARIA AOS APENADOS DO PRESIDIO REGIONAL DE SANTA MARIA.	Extens„o	Avaliado	01/01/1993	01/04/1993	31/12/1997	0	23/04/2004	ConcluÌdo/Publicado	379577 - MARIA SAYONARA SPRECKELSEN DA CUNHA KURTZ	MARIA SAYONARA SPRECKELSEN DA CUNHA KURTZ	06.34.00.00.0.0	DEPTO. DIREITO		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	0	0	06.00.00.00.0.0 - CENTRO DE CI NCIAS SOCIAIS E HUMANAS - CCSH	N„o paga nenhum tipo de bolsa							
7644	7128	ATENA - ELABORACAO DE LAUDOS NEURO-PSIQUIATRICO - FORENSES PARA PESSOAS CARENTES	Extens„o	Avaliado	13/10/1998	01/09/1998	31/12/2001	0		Cancelado	379577 - MARIA SAYONARA SPRECKELSEN DA CUNHA KURTZ	MARIA SAYONARA SPRECKELSEN DA CUNHA KURTZ	06.34.00.00.0.0	DEPTO. DIREITO		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	0	0	06.00.00.00.0.0 - CENTRO DE CI NCIAS SOCIAIS E HUMANAS - CCSH	N„o paga nenhum tipo de bolsa							
14077	13432	CURSO DE FORMACAO INTEGRADA PARA OS SERVIDORES DA SEGURANCA PUBLICA	Extens„o	Avaliado	22/10/1999	01/09/2002	31/12/2002	0		Cancelado	379577 - MARIA SAYONARA SPRECKELSEN DA CUNHA KURTZ	MARIA SAYONARA SPRECKELSEN DA CUNHA KURTZ	06.34.00.00.0.0	DEPTO. DIREITO		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	0	0	06.00.00.00.0.0 - CENTRO DE CI NCIAS SOCIAIS E HUMANAS - CCSH	N„o paga nenhum tipo de bolsa							
13946	13271	I FORUM DE DEBATES - O OPERADOR DO DIREITO NO TERCEIRO MILENIO: PERFIL E PERSPECTIVAS DO MERCADO DE TRABALHO	Extens„o	Avaliado	02/09/1999	07/03/2002	08/06/2002	0		ConcluÌdo/Publicado	379577 - MARIA SAYONARA SPRECKELSEN DA CUNHA KURTZ	MARIA SAYONARA SPRECKELSEN DA CUNHA KURTZ	06.34.00.00.0.0	DEPTO. DIREITO		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	0	0	06.00.00.00.0.0 - CENTRO DE CI NCIAS SOCIAIS E HUMANAS - CCSH	N„o paga nenhum tipo de bolsa							
18122	15658	"I JORNADA REGIONAL DE DIREITO: ""INTERROGA«’ES JURÕDICAS"""	Extens„o	Avaliado	15/04/2004	16/06/2004	18/06/2004		07/04/2005	ConcluÌdo/Publicado	379577 - MARIA SAYONARA SPRECKELSEN DA CUNHA KURTZ	MARIA SAYONARA SPRECKELSEN DA CUNHA KURTZ	06.34.00.00.0.0	DEPTO. DIREITO		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral			06.00.00.00.0.0 - CENTRO DE CI NCIAS SOCIAIS E HUMANAS - CCSH	N„o paga nenhum tipo de bolsa							
19084	16605	"II F”RUM DE DEBATES-SISTEMA PRISIONAL E EXECU«√O PENAL: ""DO QUE VEMOS AQUI AO QUE ACONTECE LA."""	Extens„o	Avaliado	14/09/2004	24/09/2004	25/09/2004		07/04/2005	ConcluÌdo/Publicado	379577 - MARIA SAYONARA SPRECKELSEN DA CUNHA KURTZ	MARIA SAYONARA SPRECKELSEN DA CUNHA KURTZ	06.34.00.00.0.0	DEPTO. DIREITO		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral			06.00.00.00.0.0 - CENTRO DE CI NCIAS SOCIAIS E HUMANAS - CCSH	N„o paga nenhum tipo de bolsa							
20446	17810	Projeto de IntegraÁ„o dos Egressos do Curso de Direito	Extens„o	Avaliado	15/06/2005	12/01/2005	31/08/2006	468	7	04/12/2013	Cancelado	379577 - MARIA SAYONARA SPRECKELSEN DA CUNHA KURTZ	MARIA SAYONARA SPRECKELSEN DA CUNHA KURTZ	06.34.00.00.0.0	DEPTO. DIREITO		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	3∫ grau			06.00.00.00.0.0 - CENTRO DE CI NCIAS SOCIAIS E HUMANAS - CCSH	N„o paga nenhum tipo de bolsa						
7927	7420	PROJETO DE ASSISTENCIA JURIDICO-SOCIAL AOS APENADOS DO PRESIDIO REGIONAL DE SANTA MARIA	Extens„o	N„o avaliado no ano corrente	12/03/1999	11/01/1999	31/12/2005	0	07/04/2005	Em andamento	379577 - MARIA SAYONARA SPRECKELSEN DA CUNHA KURTZ	MARIA SAYONARA SPRECKELSEN DA CUNHA KURTZ	06.34.00.00.0.0	DEPTO. DIREITO		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	1300	21	06.00.00.00.0.0 - CENTRO DE CI NCIAS SOCIAIS E HUMANAS - CCSH	N„o paga nenhum tipo de bolsa							
8030	7513	PROJETO DE CRIACAO DO SITE DO CURSO DE DIREITO DA UNIVERSIDADE FEDERAL DE SANTA MARIA	Extens„o	N„o avaliado no ano corrente	07/04/1999	01/03/1999	30/12/2005	0	07/04/2005	Em andamento	379577 - MARIA SAYONARA SPRECKELSEN DA CUNHA KURTZ	MARIA SAYONARA SPRECKELSEN DA CUNHA KURTZ	06.34.00.00.0.0	DEPTO. DIREITO		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	0	0	06.00.00.00.0.0 - CENTRO DE CI NCIAS SOCIAIS E HUMANAS - CCSH	N„o paga nenhum tipo de bolsa							
15795	12129	PROJETO DE ELABORACAO DE CARTILHA INFORMATIVA SOBRE O CASAMENTO	Extens„o	Avaliado	11/03/1999	15/07/2001	30/11/2002	0	23/04/2004	ConcluÌdo/Publicado	379577 - MARIA SAYONARA SPRECKELSEN DA CUNHA KURTZ	MARIA SAYONARA SPRECKELSEN DA CUNHA KURTZ	06.34.00.00.0.0	DEPTO. DIREITO		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	0	0	06.00.00.00.0.0 - CENTRO DE CI NCIAS SOCIAIS E HUMANAS - CCSH	N„o paga nenhum tipo de bolsa							
18064	15609	PROJETO DE EXTENS√O DE ASSIST NCIA JURÕDICA AOS APENADOS DO PRESÕDIO REGIONAL DE SANTA MARIA	Extens„o	N„o avaliado no ano corrente	12/04/2004	02/01/2004	31/12/2005		07/04/2005	Em andamento	379577 - MARIA SAYONARA SPRECKELSEN DA CUNHA KURTZ	MARIA SAYONARA SPRECKELSEN DA CUNHA KURTZ	06.34.00.00.0.0	DEPTO. DIREITO		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral			06.00.00.00.0.0 - CENTRO DE CI NCIAS SOCIAIS E HUMANAS - CCSH	N„o paga nenhum tipo de bolsa							
8840	8255	SEMANA DE CONSCIENTIZACAO: RESSOCIALIZAR PARA NAO REINCIDIR	Extens„o	N„o avaliado no ano corrente	21/07/1999	19/07/1999	31/12/2005	0	07/04/2005	Em andamento	379577 - MARIA SAYONARA SPRECKELSEN DA CUNHA KURTZ	MARIA SAYONARA SPRECKELSEN DA CUNHA KURTZ	06.34.00.00.0.0	DEPTO. DIREITO		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	1000	15	06.00.00.00.0.0 - CENTRO DE CI NCIAS SOCIAIS E HUMANAS - CCSH	N„o paga nenhum tipo de bolsa							
19010	16539	XIV ENCONTRO GA⁄CHO DE ESTUDANTES DE DIREITO	Extens„o	Avaliado	24/08/2004	04/06/2004	06/06/2004		07/04/2005	ConcluÌdo/Publicado	379577 - MARIA SAYONARA SPRECKELSEN DA CUNHA KURTZ	MARIA SAYONARA SPRECKELSEN DA CUNHA KURTZ	06.34.00.00.0.0	DEPTO. DIREITO		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral			06.00.00.00.0.0 - CENTRO DE CI NCIAS SOCIAIS E HUMANAS - CCSH	N„o paga nenhum tipo de bolsa							
11725	11068	O EMPREGADO E O EMPREGADOR	Extens„o	Avaliado	08/05/1999	01/05/2001	31/12/2002	0		Cancelado	1199847 - PAULO RICARDO INHAQUITE DA COSTA	PAULO RICARDO INHAQUITE DA COSTA	06.34.00.00.0.0	DEPTO. DIREITO		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	0	0	06.00.00.00.0.0 - CENTRO DE CI NCIAS SOCIAIS E HUMANAS - CCSH	N„o paga nenhum tipo de bolsa							
15522	9570	SEMINARIO: A AMERICA LATINA NO ALVORECER DO NOVO MILENIO	Extens„o	Avaliado fora do prazo	16/06/1999	16/05/2000	31/12/2000	0	28/05/2004	ConcluÌdo/Publicado	7382879 - RICARDO ANTONIO SILVA SEITENFUS	RICARDO ANTONIO SILVA SEITENFUS	06.34.00.00.0.0	DEPTO. DIREITO		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	0	0	06.00.00.00.0.0 - CENTRO DE CI NCIAS SOCIAIS E HUMANAS - CCSH	N„o paga nenhum tipo de bolsa							
